id,rate,score,title
0j-VpLf5n5M9UuVMHqJFSQ,5,90,italian
GAKy2Zp0xykUmH1zPWxJWQ,3.5,100,italian
ydH5cyFil-45m3-Zgg_klA,4.5,100,italian
7-l8PP5v8uDM9gUxrReuEg,3.5,100,italian
gykd793r5uwi6p2zVxu8Nw,4,91,italian
Hffp3fzgzY_TP0LB5xaX9A,4.5,90,italian
CAaCt-zyjxenxdWL2TnQRg,4,96,italian
IU26nUYu6-BS6z5LXpNAxQ,3,92,italian
n7CkfrwUe9AAoVUrOgbp_w,3,92,italian
K5rmqKGBQZKu9KRY7kRwmA,3,70,italian
bfYjUpsHSxGUl6FVGx4n1Q,4,84,italian
x6fxTFMVzzxtPaDOpMlMuw,4,86,italian
THL1Np6xuxXQZrSdGA1aFg,4,94,italian
TJQP442ImloqzGQECLjAlA,3.5,100,italian
G-NgB1MxeFQOeo9oAmFzLA,4.5,82,italian
g_5j77ImBRZIoz_NSeOBmQ,5,100,italian
w4C21_0f0ZFJFHjbWe9Scg,5,87,italian
2O7i4v_lsXggCzlAHNpA1w,5,100,italian
yS45pX8JMI9ou9ElLdznfw,3,92,italian
JBXxB40odR2Bvwk9yTXnJA,4.5,90,italian
U7lsqRAaPcZ-6vhrmRNCEA,4,96,italian
forDwo-xvl7SlYzu9kL9CQ,4,100,italian
D-RmoSAWNR_qh9A013AP-A,3.5,86,korean
zRBzztJKEJ8JmvRa66GlpA,2,90,korean
gIFBczaUGeF_he_vbhwy2g,3.5,94,korean
-vo1ec75wdALUHExJ4AtKA,4.5,87,korean
k6kJC3WH9fxGxCy8T1KRqQ,3.5,92,korean
f6tOZi2TH59XrdKyJVfvdg,4.5,94,korean
Zx0vVLspFEujyLyz7TSrMA,4.5,100,korean
jQaTBNU2KZadV5D7wdnD2A,5,100,korean
YwOIqr_zawRhyIJlgKsnKg,4,77,korean
o-jrxsO_Btbq5T1wxcxNMg,4,96,korean
BTPsv5-vBA_HU3mQ2KSnrA,4.5,92,korean
eDN8ERIlNUKJEznK8up1gQ,3,88,korean
epqdmrImnRyY85qLYrgA9A,4.5,87,korean
I002H5kRDi71SjvahjbZ5w,4.5,76,korean
RW4SO0bhKXQIjtjWED3EEg,2,96,korean
uuDCkNSudZ8QQGnrxK3jCA,4.5,82,korean
pgy1BYdzUgXTFDvzv8xk2Q,4,91,korean
EYt9l0w1t5uFqJlCx758AA,4.5,86,korean
ukxc1GmEMLVb4KsLY28FJg,4.5,98,korean
Hk3H7UIytXHGOSPLgTosJw,3,100,korean
YfCDZdvVnqw1n_qP6U9BOQ,4,89,korean
qxM1QRcWUgOZ0DFT7TSZ5w,2,98,korean
83dXgt2nG98JJG2F7ai8AQ,4,88,korean
S9tQuE6NntybvNo3vEgL9Q,3.5,96,korean
9105_80WzqfRtss5uGNtaQ,3.5,98,korean
UmTMCfPlhA6kJLAsLycSfg,2.5,96,korean
pRc0w1ytf7ltOEw40CsK4g,3,88,korean
d6OZjDtNICvApn-uCULDaA,4.5,90,korean
LzKvTAbofjvN2LAp2OzHZQ,3,94,korean
sNPpsIYRZcQeiLYoBbO2xQ,2,86,korean
q_B_KaMQBFcN0DGW8bKdEw,2,89,korean
4a9TpuIMCK940OYHFx6osw,4,90,korean
-R1A3E_RnFP9Ub46Jm1kVw,4.5,92,korean
br9coJ62n0l_vhVhrNovVw,4,100,korean
DYmYpqJoExR7XavMTK4nfQ,4,100,korean
BAHj-GU6zIpwJJJErUBheQ,4.5,94,latin
eGkO001mzh7i5dNsRywpgA,4,98,latin
sNqNJId-hIF9PrDz6XnP_Q,3,83,latin
pgL7vaBtYFjCFTMT4x-mOg,4,96,latin
I19ntZQrZxMn9gYOOK1rhg,4.5,100,latin
ngUkiXMFfat02KBDsxE-Qg,4,100,latin
XfixrF0It2iSvYuAnZ1GoQ,4.5,96,latin
WZxmvQEo8LL-AUChoj8XNg,4.5,92,latin
jnyoYZe9mHX_KMsfSyx4eQ,4,90,latin
9PhrFgMv94H6iWHjpL8SZA,4,85,latin
RuLKwhMy0NHg8QAkTMGERA,1.5,92,latin
aXQoU9nzfQtrboaVz-ItUg,4,98,latin
XQ1qjpWP4zLeG-HYG544Gw,3,92,latin
1BLIlkAt12C9wJaORMJQtA,5,92,latin
12PrVsk92I2ZRQ24gXUunA,4,81,latin
2k5WL7HoRlFKt0zJSPNGDA,3,100,latin
KfLlygYtiiJ8IINsF9O6Cw,4,87,latin
ljkEyd45R-hQ0dOtcn_6jg,2.5,67,latin
owPjvZTtjBaiwyiaCuRHgw,4,86,latin
NIOvMXknM97yfJuTEejt6Q,4,98,latin
KMORkOEcjkAychXg_rfwnA,5,98,latin
aLjKukAMITUA6mNTq0AbNg,3.5,94,latin
oRoyDx2uTx9wITan6IAoRA,4.5,94,latin
TOaVNHNg5-tkzsQrqIGQOw,4.5,83,latin
-MIEGzSOab-0c1MsvZ-8Jg,4,94,latin
Aw_dPXK4bOIB0GxEio4Msw,4.5,96,latin
0orfk_1lbX5AMF_kaRc5Mg,3.5,83,latin
GOBChLG2VZDk2nK-RftPIA,4,82,latin
wmOtvQvJALyGpKjINALecg,4,80,latin
xDwEMq8kgT0eQepn90Jkvg,4.5,92,latin
eXsgothKW0_Yxy-U6tSfEg,4.5,93,latin
0dG1dsLyawvLUSc58goJcw,4,90,latin
CfU_8BIc6SX7lhDYAB9Xkw,4.5,83,latin
9PhrFgMv94H6iWHjpL8SZA,4,93,latin
Kh18RDap2IivJ1-B5v_opQ,4,94,latin
kZwyT6MDTXE1N3qAy4mAjQ,5,100,latin
N1hqh6abqCF2YJ81I4J3Xw,4.5,90,latin
2thSrTzEiazW3R1ndqvErw,3.5,92,latin
o_687zG5kw-GdtVCMN7Z7g,4.5,96,latin
zgBfOxGRJ4ICSUTrb_qUfg,3.5,92,latin
WZED7bVvzaJ7BmcPAb_gWw,4,100,latin
sn2c7alrdos9KJUlxg6KWg,3.5,94,latin
Xg-FyjVKAN70LO4u4Z1ozg,4.5,100,latin
iqyQFrKE1v1UN78CnPbn8A,4.5,91,latin
Zv-JJeYhThTMkMAWhxXJHg,3.5,94,latin
tYKNpQ5pjYHW7DARwPr9bA,4,83,latin
bI0djBt4exAWQQOxaVexDA,3,100,chinese
47kmqCs7XGQHGxwexnbbbQ,3,89,american
2Fkv4DJLsjaaRUuaqcsigw,3,98,american
wSMxakceGgjxKr63XfMACA,3.5,88,latin
QOtQMWtBoeoAGWnxxer4Sw,4,90,latin
-H8kV1slQSWY9ECHJjBviw,2.5,83,chinese
44l66TSvDoJ9q_ILAQSACQ,4,94,american
LP-1AKyY6tFkUvmd1p11-Q,4,90,american
R2vcS8bnlC8spixK0c1fVw,3.5,85,latin
GPK6hwD_EGKCRVD1cWESig,3,83,latin
F1CEv7ZoUTbq_bpbCIZ80g,3,94,latin
v3my2CwwOPb96S2AyMwE_A,4,86,latin
VhvVzBxyTkDKV1pFT1YwfA,3,94,latin
YfEbpD1e2UdjAqIy5Yn2Xw,5,96,latin
s4AmL4XID5jKEbxGUVNPMQ,4,100,latin
x8KjU6JY64bXo60Tktu4PQ,3.5,92,japanese
Tyn-UqOTpVHtZAgrB0lWyQ,3.5,89,american
9kdKmkl5kejjMnzCfnkUAA,3.5,94,american
saMhj8Co8zxIVGHHmKftqg,3,98,chinese
d9wPElAQxkl3kr020ttwGw,2.5,100,chinese
4nKCA1XhcT7E_jqlOKxm-g,4,96,chinese
OT8o_T_09_dtwFdJf8Gj0A,3.5,96,chinese
QIJ220ImsRmRY7tEE3Bq1g,5,100,chinese
eKTVnt8QVzVQx05TiUawGQ,3,81,viet
yJjTCZ_WWCeznEWRM-Majg,3.5,92,american
3-QftDg5y7rqLfCVt_Ja-g,4,87,american
udYo3BZ0Y3nR1iOtk58Inw,3.5,81,thai
Lyl7fmCru0IAk0vl96KPfg,2.5,79,thai
HcZ1IJ9r0EIhg0_CKFmF7A,2,96,thai
YpxDXFtuX47QWGHNvlqpxA,3,92,thai
tNAkdDxzwTQI2lNm7OG2fA,4,79,thai
e3WDNQMYpLdMEmM2UV13rA,3.5,96,italian
UbKrcsBaZoaBkBOajEX08g,4,90,italian
hYH3XfUXFc09TjiuGfLiow,3.5,88,chinese
H3aEQwuDJkschVK-tF-vHQ,3.5,86,chinese
6npOsHE3BNPqNmWpSpN7Ow,3.5,90,chinese
9xcvXbVRlz6oYlNqcnKxZQ,3.5,96,american
au6IWLg6TlCK7z-QYgTIEA,4,96,american
LRDLyAKHF77Xx7wQHktOgg,4,85,american
JsAIv1onxUUlf9rBxX9B3Q,3.5,90,american
dY-ukxECnkAiTsQnfYeVuA,2.5,94,latin
y0j4nhd8rYAyZgdsHOXjPQ,2,96,latin
u30abI5AtOKAddJRxUfZTg,4,96,latin
q547u5aP1ofp6HkqfxYWZw,5,98,latin
MfpRhmBz3W-CDzxH-RQy4Q,4,92,latin
-8mvLH7dsKaIBCy76kOJgA,5,90,latin
HG5cvtfUcpMojb2RyB2ZJQ,4,98,american
34PjVd87KUcTHuSZXWvAOg,3.5,98,american
RYWmFgmeI8FDIhqlRy8oPA,4,96,american
Lg73M4FnC1QQmUGpGHD4hA,3.5,90,american
PT_j8Sj6sIScFXo04UpXww,3.5,96,american
xqP8EXQrBkFEwTnjSbMD0w,3,90,american
F0xcavylIZklIICBrLXMWw,2,92,american
Ad-tBph_1318oUocDbrrTQ,3,98,chinese
__I9HmtBMV4dDkEgT22V4g,4.5,91,chinese
OfbRaVdL41hRR65Y9UXMZw,4.5,94,chinese
ZFDJH0cHoru5E2mZR0pmtA,3,79,chinese
TB3Yx9vRug8lnkL-08VkCw,3.5,98,chinese
2kigSyi7myx0-34YATi-Xw,4,98,chinese
Uo-mkpbJtxp1kwni3lmpTg,4,100,chinese
aJCHhFDu8IdDrE48UtfVRA,4.5,100,chinese
o1jJBQM_vUGqORdT5b-xGg,4,100,chinese
dJ4bSlqY3a5uU14WRqBrzA,3,90,chinese
vV2jpj3cNmeMqEJszGDWCQ,3.5,92,chinese
ay4G1eVA8hX3mTlgUDuiHw,3,94,chinese
mcc6jseW0bDjqDf7JT9JDA,4,94,chinese
yyi2GpG_p7TX7XAq_eHSZA,4,92,chinese
VdxJdMX53XZYNZvZlr96HA,4,100,thai
XUOaN3QKGTBkNf3CMuztYg,4.5,98,thai
1KbZaqEdZkn6LHlA55M64g,4.5,92,american
Pd9rFAwlvCngxH3zsl1ZwA,3.5,88,american
r-PpGYg8rLP9ymV5Om_w7g,4,83,american
tE1iZfdyB6UwqupnQ5a1Gw,4,90,american
1vx5GP95gasv16QOrm3rYg,5,100,american
cCASSaLEdfFquYbfjHC2_g,3.5,83,viet
vOjAWfhzLaXHa1v5cGnuIQ,3.5,96,japanese
nNxR_L7zdLfVlPiqzNJivg,1.5,96,indian
s4GvKQzi6eHEr-2F5z8o_A,3.5,72,latin
BW4jKEfpbBH7UYthXxETIQ,3,83,latin
TVRand2wmHT67J5WMsiBcA,3.5,85,latin
1nzk92bfVUq-NSNsilrmQQ,3.5,70,chinese
C-FmlwtyYfNJ_47T0xyS1g,3.5,80,chinese
WLqqZYTeo6wFXuCFtlweqA,3.5,94,italian
5xkvVDTfcsXnffeIhCQoow,4,90,latin
c5-kcsmTjpe_7FsDCuQEHw,3.5,96,latin
NcwP3kUy90oadOkRLcGO4w,4,81,korean
C7e1ZvLk-X3vGmZj5fuUAQ,4,86,viet
uSPZcHa95Hx9nWOsJk35Pg,4.5,94,viet
xaYfmUNTchH56sdxjHulfg,4,81,thai
4z8ySDFczYWgLk1jDyEpKw,4,83,chinese
mi8ADETT7WJfssSTld7OmA,4,86,american
hVcc7ucQxuHatWKv6iEsew,3.5,100,american
UUfHvSiMAEh67H0ny5N_dA,4,98,american
fhcGka7vf7xelrGS2pXLHA,3.5,74,japanese
bdNAyQz6Rruu2K9un3SeRA,2.5,98,japanese
cD7OpbJAVpfNF6cBKaoRbw,2,74,chinese
elUyTTbvp8kGVBBULrXiwg,4,72,latin
vgiU8UE46jooixi8yk2GAw,4,89,latin
TDG3DA5JtG3fdt4tqYJ94g,4,83,latin
z8baJ6a5QlV8Atl2x6FgTw,3,86,latin
fb839_K2BgW1-XlQPRXrzQ,4,88,latin
xji2vmCj8kqsbA_cvd5hvw,4,86,latin
nik97G8-H0rFoJKO4X3ZIA,3.5,92,chinese
mpuhp2b83qNAKcE19-dSjQ,4,96,medi
kn2MJ6aSgaFgPduVsLW39w,3.5,94,viet
zoZxgc6mKwRYynxonPfvWQ,2,96,viet
ttarnopezxmp2ROB1N2PaA,4,93,american
dHvxFvQxbfOuc6Y3Q4foAg,3.5,94,american
xdAgbLBQcffIxI8mYgjT1Q,4.5,96,medi
VOoHZDC-dgDUzTSsmgESOQ,4,96,medi
ny32fboJpLx8q1p7KObNxQ,3,85,japanese
cx6y2D1Q77R6dEqMOvnL7g,4,92,latin
wpnrmiw_ApYDmdC2b_WFRA,4,96,latin
wpnrmiw_ApYDmdC2b_WFRA,4,92,latin
WKBAkKgeqJ9aCoexvpNUeA,3.5,81,indian
SA2ylqoib_Vb9R0LmH3HVg,3,90,french
WUbPsYeuLtnYFbA7oZ5ruQ,4,83,french
E4zEQ-_w_Ogokj6balg5NA,3,89,viet
34QVVEZVkskBc_cXXTKp4Q,4.5,84,viet
aG0R24iGkSdQARo_9h_NOA,3,88,viet
cJPJfRHoQl0W3U2QkRhrdg,4,100,italian
MKfsbZ8E1QOXruZOAo9TNw,4,94,italian
L7pc5vy6tv8WDcrwOGplDA,3.5,87,italian
KFvymNR6xPbWJPrjtM5tlg,3,69,american
MBt6Iw8xLPMXGjuFmf3b2A,3,94,american
3zohbNdShI5D-2I0YJskUA,2.5,94,american
x1Xtbt9BinmdUsAAqXFdZg,3.5,96,american
6bHDla2n0mBXkeNmsM8_dw,4,88,japanese
1HEjxY-yIGJJ4Uh1SJDLxw,4,89,japanese
KTCJ3-cYhFVENTUIBAzpQw,3,76,japanese
OjFmittxCKhOugihhAFTZg,4.5,96,japanese
3fAm4LkrGUbjXM6eMonBEA,4,96,japanese
ztL8KI0ed0snCiK88ZUfNw,4,85,italian
wxzx3duu1c0CcomzEOvfOQ,4,86,italian
q9qlhyZVJpyHT0tgEaPxUQ,4,94,italian
jBdCBZc7-ab7c2tpoIEWJw,3.5,92,korean
9wUeqMzExFEG_yWfyDwMBQ,4,87,latin
jWd3cVgcueS_FHsUUDF6aw,1.5,90,latin
H39BoDMLpgiYNvoidKFDCw,4,90,latin
GtT2ftGkNUOMjKBm8zmYoQ,4.5,96,latin
0sIK9d0iaFOSUiu3RgA2aA,3.5,80,latin
OmdHCtqseHAuuuAv3kO5ww,4.5,96,latin
qxaYckrMuYu1PugSY1njzA,4.5,89,latin
ybjjnV3R6EsElqzYOV-x6Q,3,80,latin
WyBN8MGM6LVuDNBD4cBEqA,3.5,89,korean
wGl_DyNxSv8KUtYgiuLhmA,4.5,90,korean
wC6YHdGylMHRh3-Nsb2yNA,4,89,latin
E5MdoCV6kahC6ZEjuamgzQ,3.5,90,medi
gtIud2JPu_tW3LMldEOUaw,4.5,87,italian
9nBmwdg2bZOxU5nV3SlYBQ,3.5,79,american
NZI303NL5iVqOCxZKCfCYQ,4,89,american
TR5FbzexqkO0jJ7Sc3MsMA,3.5,87,chinese
ywmZI0cSSaBhu3U6DKIMFw,4,89,chinese
jfeOjuMf-kaQm5aaJEGWKA,3.5,90,american
T8VkmvckJAjh2IwN1aKpKA,4,96,american
w_CDMwPaFE8L-cFQZzFyTg,4,92,viet
L2Iy2Wp7ClrVCfSUrfZDMw,4,94,american
bfriIYnWWc7yFHdKIpI-Kw,3.5,98,american
xE3LQfzixJfqqQsNt2GTXQ,3.5,70,chinese
FbnKItSEZzIpMyOmOOE_Rg,3,96,viet
sZPWB4TTX06W5Ht5kv7qdg,3.5,90,japanese
dyFA3mioZBBRO2B_VP7IJg,3.5,90,japanese
cd6UzEmq4KFAepApE5AAAA,4.5,96,japanese
ALnTuA2qBVGwkcrwoeMYEA,4,84,chinese
rwu2h9V6zXUTmn7-eCVCUg,3.5,89,chinese
AVmip4P8l2i7HheKuniWvA,3.5,84,thai
x9wMRMLokXXawL-NzgI2SQ,4,91,thai
w-F9xOVAQaiLINR5VWhOfQ,3.5,96,thai
i7S7iv9Nzpi_Ox-ZMA8Dug,4,100,thai
M7oenVpkw_G0PRVRasA1zQ,4.5,98,thai
TcUhtqRLL-lwSGJmpz415Q,4,96,medi
Q25GDNRvf4dKzgwWli2oCg,3.5,84,chinese
OoyK7MyuPtKOQAXmEmyM5g,4,83,chinese
BqUUe0Bs3RIj8lS_51AhPw,3.5,90,chinese
vVN_oVe6jvr4PCmXg_m9CA,4.5,87,chinese
f9DPAfiQtX4mXKAWLLk7Sw,2.5,94,american
f8fYPWuRB4o225YjPEjq8w,4,94,american
DZnhZ8isy1iWNdCe-ryJRQ,4,94,american
-rmBT-zlovwbNmEvZKKixA,4,94,american
LD-AEBPmSwaQ1eWf9ZKLcQ,4,92,american
RM1ioN-76NzXDbfv63GhTQ,4,81,french
rR_7mgpw0FmPgrTMJRsmuQ,3.5,85,french
maULMTcda9y6bQlPnqcJVw,3,79,french
MfwQssrz0Sk3ra2kU3PNUw,4,96,french
G_CJ4WcLc64c4Re_YCGDnA,3,86,french
Lk_5TXhE5q6h1vagQk8q6w,4.5,98,french
UgH7AknVzB6bRujt625jPw,3,90,french
KJ60hbQU50Q_TJm9kJezuQ,4,92,latin
RaCh7oZPpgi7YCOWPP-yFg,3.5,96,american
yjZq4NlO_WwjNr3lniFNww,3.5,90,american
Jdkiq2BN6g_-5Ja_Sevxcg,3.5,86,korean
FSQ2DDzFerLBt1QzNv7dKQ,4,80,american
XBwZkkydL3AmpYuczv0rZg,4,86,latin
yyqwqfgn1ZmbQYNbl7s5sQ,4,89,american
3iEHqnB-kwsZqRNea3US_w,4,88,chinese
_DIGnA73a966BV02ekLKhg,4,86,chinese
LgYAs8X3oHPIa9N71iejgQ,4,89,chinese
y1CtMGY68B5ZJeH82ok8HA,4,94,chinese
ZVjhg9F7r1iTf5FfyaivDQ,3.5,90,japanese
fAaxYP_sc03MV57trhBNPA,4,92,italian
Rk-g2qfBTnvanvVCmkBtqw,3.5,94,italian
Ml0zISgWDnt1hDWorSMNiw,3.5,78,italian
9LwoAkemycBPpO08wqU7SA,4,96,latin
_2EHMIdoYeWgsuAiWydjYQ,4,70,american
lYnzwWX62hqc51KqujCDKQ,4,75,american
jwb3vTh8rn3OsN9wlI56-Q,3.5,90,latin
ZEjD3H78NtbrHzSdD2BopA,4,93,latin
HRyBoh32eQDJ1MPWFHlGpg,4.5,98,italian
Sl83sQoWylKj7Ar4B44Uhg,3,85,italian
aPWsJK-BuGQftRY5WECmAw,4,94,viet
SjTDAltcEQWmkCp_CGXGSQ,3,90,viet
9JOBfmJGU8sEFQHVoBy3jw,5,94,viet
HVNt7yBWN-uTPwm-G_cicA,4.5,98,viet
t5oBNHh5A6Hvcaw5CEJ-zA,3,94,viet
jA19LhDjlhgekIHosBtkkQ,4,96,viet
EnClsPfQ3j-9triBsg3YnQ,3.5,90,viet
EnClsPfQ3j-9triBsg3YnQ,3.5,81,viet
Av-PbVkajf1XrgqIS8POSQ,4,92,viet
gpoZezJTkJZPrIYa08Y4Aw,2.5,100,japanese
y8PXwRFx6SicYgLx3l22kQ,4,91,japanese
4NInBK_67cLRyUS7sq0CEg,3.5,87,japanese
qHCqD2rIiIQ9BK8wfTjVvg,3.5,80,american
sFfiQXWWHcoC9VO3HFobUw,4.5,90,american
2Tghf3Jcnr69rWdgljqonQ,3.5,94,japanese
XklmGyWQfa3a04ibKvjMqg,3.5,84,japanese
4jXML1vz29FYYUeoPJIs6A,4,87,japanese
HSbpz6xuZSLXcRlkQxL7pg,4,94,japanese
baKnRYuk8iGq8IpN3ccTgw,4,71,indian
Va8bOfqTfxX23nD1jAfz2Q,4,88,indian
d2upo6I2R4bbMF35tyBKFA,4,96,indian
qz3acsikrI1Ax1eXc3UdWw,4,90,french
L-P-Vqy45mTOeYUdLjyMfQ,4.5,92,french
CvpIz9x7Ju2gOsgopNOHDw,4,85,french
Cm-pMJPRBOqtDrgxo6rAHA,3.5,82,latin
2_LMFvnu6JFdFAq8-WLVYw,3,85,latin
6bc2FmFGzrcEvXcS2cOeeA,4,92,latin
baGs3b6E4fPUz8aQuSXjDw,3,70,thai
_X3OobCjbcs3S_pnql_PsA,4.5,85,thai
anJFkvmCMYkXZZcPvGDI6Q,4.5,90,thai
tKC5VjOyvboSKxYpWZB6hQ,4,83,thai
26PRUvIPpHHrTVmRNx1J1A,2.5,100,thai
DhxBcPJr1igtHNqDyvJ_lA,4,90,thai
QCQ3WN7hd9xMPs2_ycHa_A,4,88,thai
e8wq2q1BCgKBLWAmAZtgGQ,3,87,italian
cwFeD_oqUarKPzzoi6KjUg,4,96,italian
lTlxqmhvQaolzndcwbj6Zw,4,90,italian
iU-XQ4dhII3WF1UKR4XrNQ,4,92,indian
Pc4WNPpkhK44ItPcq9EGGA,4.5,92,indian
XV9-EIQcPMJwut271zom6w,3,75,indian
F6SOy6-3tP4i-ipACZUS0g,4,89,italian
uEucSd4jwY_zb10AcEye_g,3.5,85,italian
q22kIfCuND7shr9vkOmwnQ,3.5,75,chinese
S93-mWaxM3jmB-PALM9gxA,3.5,100,chinese
fduDnNgbiRWxjOna5qVNpA,4,72,medi
AZ_ONWcpVq09GO816iGFkA,3.5,79,medi
Kv1ighcDyBuT7BPVKqn7BQ,3.5,86,chinese
yjD16DQ2GI1I0c2rmVI8zA,4,92,latin
vF4WklwBl0x2AQ8zgp3EPQ,3.5,98,american
9RPNu5pP4VspDl0pUsbQ-Q,3,91,american
4PPbzm5zh8li_R6gKifmQg,3,85,american
ZajCfjeJaHdakadUMYT9Dw,3.5,68,chinese
ZfMLpV7p3EvRv3Idpx89sQ,4,85,american
hiWDJhG4SIKmcFvQyPMcmg,3.5,90,american
SkzImCjSONnveAhaetWP_A,2.5,100,indian
wTJhR3NdvpCB2ZAx_qRiqQ,3,92,italian
fkXwYvlDeUhyGYmlnF5VMw,2.5,96,italian
_GunRIpJwrm5aZWb6bHSsQ,3.5,87,italian
lJAGnYzku5zSaLnQ_T6_GQ,4,81,french
pMuwMN-Q183UO5s1zEprbA,2,92,french
Mdo9xSfWeTwi4IJli-62oQ,4,92,thai
IF6C4SvyWWx1li9S2xt_CQ,3.5,92,italian
sDjb_Xm0onRtWWQR8n5spw,3.5,94,italian
hV_jaZCa5Tg6ZHB7BE2SbQ,4,86,italian
N8WqaCKEzEDuVFuRN1y3wg,3,80,viet
U_DnxqcixH5tHMvcrjkcZw,3.5,79,viet
T2ZKNVus4b1r6etEosv7ZA,3.5,85,chinese
xy1khBSEC8XbcQBchIfkVg,3,96,chinese
MFNleaPblUYLTW92fhoKyg,2,100,american
IkbyIq8K5XXDB8WYAxZ9vA,4,94,viet
u1qumXEGzdxzl0lM3Sjf9Q,3.5,87,american
E4FkDzb2W1kKGiBT6df4hg,4.5,89,american
g2ktKLz4rNTi8T5WUEUYuw,4,87,american
tDoc9-aEzqHw-h_dfzOhLw,3.5,80,viet
YQl-Fre0Btv_Vi04-1d2hQ,3,89,viet
6RD33qPwBS6j3ggo84J4iA,3.5,84,viet
zD2yK9jTInJriu-TrnKifg,3,61,chinese
yWja5zGBY3GSn_dtEXd7UA,3.5,87,thai
i_4AFwXRub4_B7tSN2XEAw,2.5,94,thai
uxS0Z5d-iK0euRotFywmfw,4,100,thai
Wsf3kSGsWAc5SkvM41A2eA,4,93,japanese
nY3qsB75yCrOiTZcsrzFDw,3.5,86,american
YViYcQcxUawVKfo94eOS6Q,3.5,89,american
b7YegTB6cWpi0XbI9ZEkBQ,3.5,85,american
kJaPHcK6_PUX215ecm_1VQ,4.5,81,american
4keiX73FfBZMdt6sj1SyTg,4,94,american
KLUiOz5L75XeDf_Kaltjxw,4,92,thai
C_zlIa9G5FWwpy5LsxHrqw,3.5,73,thai
3bxO8T8U96uKu2numljjsw,3.5,96,american
iy1KBR5hRNcgCaqiUoBSoA,3.5,92,american
HRtIqCMnPuDqAZOwWp0NXg,4,90,american
TCvzZi55lnXP9bDrJdPARQ,3.5,100,medi
9vAViiny5OE6j5C5KpVOFA,4,100,medi
9vAViiny5OE6j5C5KpVOFA,4,98,medi
9vAViiny5OE6j5C5KpVOFA,4,100,medi
9yM20-7fj4LMrOO30nqkBw,4.5,90,french
osQIVSfUwMKFKng5ehKAbA,4,90,latin
JqRgdXamsrItIQlUm4xF-A,4.5,96,latin
9WillwdFm1ZhNsYM0K6HAQ,4.5,100,latin
ejAOLv4S6-s3BOwTiPZQ7Q,4,96,latin
F8TmIgBbBXt7JD1Naiwktg,4,94,latin
GIUMeJkVAKt5Lvh-0x8Fcg,2,92,latin
kEhq0qT_JFxgeh-pCS4lPA,4,94,latin
lNbKeOfCMTNkoihZHqrbrg,4,91,latin
2DihFta_jZB8aAiL_zjp9A,3.5,92,american
7Q3QIZz5UX-JSTSKKkRqDg,3.5,91,american
B20ZI2_yshDIqFgirAwmeQ,3.5,85,american
msESLp0PLBVBlbUnYbIj8w,4,85,thai
m7R1bXt-EHNAUyi-n82hBw,4.5,81,thai
bPqj4m-cNODZ4vLxTN7ZTg,3.5,98,thai
1FZM1wOnjMYg0KPSD9qTjg,4,92,italian
rPwB56EQ9JfEo2mN24fqOQ,4,92,italian
L2vwqxuki-CiFU9neHxHhQ,4,88,american
oJXFUgDlN2rsBAHGmZ3BXg,4,90,american
sHj-8AJUEWmmJn6Dd_5JXA,4,90,american
mH4Odw-22ZdS4UMh04a3wg,4,89,american
Chu5DuhjU97MOan5Ni1nnA,4,98,american
RF-ciAQlmV2BO4lVvmfrkg,4,82,latin
VKBBK2YgpOpW7vy9BQ3ATA,3,71,chinese
dXxqSHO-d2toIh0nUHTLAg,4,96,chinese
8FEy6ZgLlP9RlE_C_6KpKw,4,86,italian
7qK2Gwu0afQMtYFSJvvCqQ,4,75,italian
E8RJkjfdcwgtyoPMjQ_Olg,4,82,italian
2qv3jQh4qTwgvYuTMBUrHw,3.5,91,italian
Pvr9hnB4RP54crj4gdTUag,3.5,92,indian
BCUDKv2SznEp1GZuCrIZvg,4,87,indian
j_YtZXamd5GHfL-BhfkiLQ,4,89,japanese
T2rwEQ48yjxLlXJ6uzdmzQ,4,71,thai
HsPRkASZqt7GUgwcNbAz6A,3.5,83,latin
Z-fTFkb_AQ-Wu6qss3Wm1Q,3.5,85,chinese
U_H94iypPEK63wKfOwb-qQ,2.5,94,chinese
MTIqLOBdISaon4G22qb5Lg,4.5,96,chinese
HjKRwtL3gZ2RL3KQULXKsA,4,93,chinese
LsblUPwDEs9EruHSjPmiGg,3,77,american
Fvn-UN7IQvxlfLBpJdbMUA,4,96,american
mKF27ZPBgafMAvZ34l1A7w,3.5,100,american
eWaU0deOdNUNyG58d64o-w,4.5,96,american
BfmZVBdCHloptGocB003Pg,3.5,77,american
8ZmEszI4ZMncK9kuJYQjuA,4,80,indian
LU5ocCXCs9sDIc0DsRTVkg,4,92,american
OeTD5HlXMjrmztfu02niQQ,4,92,medi
CL5Dwobv7vIQHLvhyLACnQ,4,94,medi
VPA1EFglGYDyodAWDm5-sA,3,82,chinese
uUGASrNIy5wXdnkqrcYD6A,3,92,chinese
ol-QqGiSn_kkl7S0xtM1_w,4.5,88,chinese
SAymqe2nMxK8u5Cxp42WKw,4,96,chinese
W1DGoHrkx8qptuWCcWSPLA,4,100,chinese
3AC3j3K25rdYLDe3D2Ld4w,4,96,medi
L6B2t1t2PifwYppaty17Ag,4,88,medi
RmYvlTMKTGzfCJ-u8kqVIA,3.5,90,medi
ziVej4oW2JpUConTE_Y_mg,4,96,latin
VRD9utHL4Ve6jGe8f0MFAA,4,90,latin
