id,rate,score,title,neighborhood,price,zip
AotGpR8U-jdiJEHgrTi4jg,3,81,chinese,Sunset/Parkside,$$,94116
FAe40I-X4ZmXTAekXfTmmQ,4,83,latin,Mission,$,94110
q5kFOIAk773IjoAcWJ-6sw,3.5,65,indian,Hayes Valley,$$,94117
A0AziPST4T6k-V3neWFRNA,4,96,american,Potrero Hill,$$,94107
2QxsgelKVnEdd-PQ2efI8A,4,90,american,Mission,$$$,94110
xc9iz3CT9v133LFdjhOZcQ,4,92,french,Marina,$$,94123
VzlVF1yc_BboRwwqJcvkxg,4,94,american,Nob Hill,$$,94109
Wk1-orX62HlLxyIO0yHp-A,4.5,94,american,Excelsior,$,94112
MKh6d8G53GPFvi7oWY-h1Q,4,78,american,Financial District/South Beach,$,94104
kqk5BoCJU59MC9fH0IB4wQ,4,89,thai,Tenderloin,$$,94102
SEDGOmBM_J10LEUR8M-BUQ,4,94,thai,Bernal Heights,$$,94110
8skVQNkVBv90iiPtFeSpzw,4,94,italian,South of Market,$$,94107
mmM5jW3ButOU7Bknd3xhog,4.5,100,italian,Western Addition,$$,94115
7Cl-sZlymEjhxm0MJTR7nw,3.5,94,italian,Sunset/Parkside,$$,94122
YNJPkeSlHjT5Q5hqpKaTbw,4,96,italian,Sunset/Parkside,$,94122
2WImgWUXjKq0OKhu9hWhOA,3.5,80,italian,South of Market,$$,94103
vVK9jI-AzEr-CVCMMnv7pg,3.5,72,chinese,Mission,$,94110
NN8LuoMKwjreggjIsJ4eRw,3,92,chinese,Chinatown,$$,94111
gP4pRrShivg98Mjwtp3XLQ,3.5,92,chinese,Lone Mountain/USF,undefined,94118
NGa-7-J_Gms_mZ3QL9G2bg,3.5,90,japanese,Marina,$$,94123
qQAwvheHpMU9MpYoJyMw6Q,4,89,american,Bayview Hunters Point,$$,94124
GXu3PD4IPsxIHpo011aydg,4.5,90,american,Nob Hill,$,94109
HVJdo4f_6MxkM_1aCAK3NA,4,96,italian,North Beach,$$$,94133
wyp6ih4K_r6PkS-Le5cxLg,3.5,86,italian,Mission,$,94110
U398V8JmnqgzswTCdDZcOA,4,96,american,Chinatown,$,94111
UA5uLFfgLYxZVAd3BLfKZA,4,98,thai,Sunset/Parkside,$$,94122
#NAME?,5,96,thai,Mission,$$,94110
NG0P6XWKug_ueCM3UV8Tdw,3.5,96,american,Tenderloin,$$,94102
9acPdpguULGPbChPwpS3aw,4,100,italian,Haight Ashbury,$$,94117
wNcShx5YTSMvOxt6G0iA9w,4,86,italian,Mission,$$,94110
lzrorDrn7Fp5-9gACGCztw,4.5,100,italian,Sunset/Parkside,$$,94124
YP_rvV2YMnM8MTIBV3M8Sw,3.5,90,italian,Nob Hill,$,94109
vKBW6SWFrIYXW1kIOFY_Ng,4,90,thai,Tenderloin,$$,94109
mWIsRlWrFsHFw4fb03HONQ,3.5,69,chinese,Outer Richmond,$$,94118
daoZStJN1oLeR6clUUXSFA,4,92,chinese,Bayview Hunters Point,$$,94124
NeYsTX0GyVq8k-J3dGNf5Q,3.5,88,chinese,Nob Hill,$$,94102
KptdS65mEaw53veKwdyaqg,4,90,chinese,Mission,$,94103
cdjbxQAK_zzpSgWqBxfk4g,3.5,90,american,Castro/Upper Market,$$,94114
9OKUEFQiWLntDYhpwCaJcg,4,94,american,Pacific Heights,$$,94115
hoZ-BYwxXSNd5gaLUFcU7Q,4,92,american,Hayes Valley,$$,94102
4CykXfygkNWlz87qkh5SCA,4.5,100,american,Inner Richmond,$$,94118
sQavxElZ71EGMrQ1zktn8Q,4.5,94,american,Russian Hill,$$,94109
haF3hGlqzeLYmNJ-0cq5yA,3.5,96,american,Nob Hill,$,94109
5I3fM8fRdkJdKL-_BJ1qvw,4,88,american,Financial District/South Beach,$$$$,94111
zvIbFkcZwqhTuDF7t7eQsQ,4,96,american,South of Market,$$$,94107
OXyM6FbiEzqdYpimZIz1kw,4.5,100,american,Inner Sunset,$$,94122
olURYDOi4ZlLlCV7vVuuCg,3.5,94,japanese,Financial District/South Beach,$$,94105
WLVcFNJnnkfig_ASwwt86g,3.5,86,chinese,Outer Richmond,$,94121
8kxHJWXBp_g4z3SlfCpB-g,3,96,chinese,Haight Ashbury,$$$,94117
qNU6F32ynMyoijvYvrABxA,3,79,chinese,Bernal Heights,$,94110
MtO6rzRlT_kJ9_haVlwbPQ,3.5,96,chinese,West of Twin Peaks,$$,94127
3DMWJCeuHr4PJiFvDhmmoA,3.5,92,american,Lakeshore,$,94132
rQ8lUysrEPFTXqmqK4ASkQ,4,76,american,Inner Sunset,$$,94122
R7QrC8pX9luLd5cx3Fzl3A,3.5,64,chinese,Sunset/Parkside,$,94116
0w_wQNAjQUMR7ek_5qj6og,4.5,88,chinese,Chinatown,undefined,94108
aNLcidL3QVAkPC84siTA0g,5,90,chinese,Chinatown,$,94108
Yi37TP021npWZsOPeZ2Xqw,4.5,87,chinese,Haight Ashbury,$$,92672
jTGq7abIQVjxJW62HNx4og,5,91,chinese,Mission,$$,94110
IMcnK1JuvoQPN8OktoLtIg,4,90,american,Hayes Valley,$$,94102
PY6Y8XE2DcoZTHxweJGufw,4.5,92,american,Mission,undefined,94110
W3Ap2qzSXJ9S0S_Mrjv2CA,4,87,japanese,Marina,$$$,94123
weV0R2I-nc73zbmkd-Etdw,4,94,medi,Financial District/South Beach,$,94111
3f2Fm7oIpEJN4BjvtB36pQ,3.5,86,medi,Tenderloin,$,94102
Xc_ZRIqAbNfUb2m54xnRoA,4,86,medi,Pacific Heights,$$,94115
ZD5-5Gu44WrcsYtw7qMgiw,4,87,medi,Haight Ashbury,$,94117
kTbI2NtsXwtaPlg-wN-jqA,3,84,medi,Sunset/Parkside,$,94116
_BQXQQPA1NSQ5W3PCwLGoQ,4.5,94,medi,Inner Richmond,$,94118
K4He9m65xKuKacpbK6ebLQ,4.5,90,medi,Noe Valley,$,94110
MyboQThGWO1z470Btk3iwQ,4,94,medi,North Beach,$,94133
16vv9p-DUWzGJEOqzx8N9Q,3.5,84,japanese,Pacific Heights,$$,94109
JDLbxkEcQE_MakuwZfPcKA,4,85,italian,Presidio Heights,$$,94118
tDeen4APIeKtDHPWiPFHdw,3.5,98,american,Hayes Valley,$$,94102
rCpCBeWQ8NNI_q6kq6JlQQ,4,94,american,Japantown,$$,94115
14tNG31ieuMBtx43oDNjjA,3.5,98,chinese,Chinatown,$,94108
wI-gQa28RJAx9EWxVkTiUw,4,90,chinese,Hayes Valley,$$,94102
N3pFchYNlKUD86nLFMjJAw,3.5,77,american,Bayview Hunters Point,$$,94124
1l2-umF4CWxMzENQughuHg,3.5,92,american,Oceanview/Merced/Ingleside,$,94112
MJeJZIUdzjeytRQbxFTw3Q,3,67,chinese,Inner Richmond,$$,94118
ntct3hvX_ona00m1BC0Xtw,4,93,chinese,Mission,$$,94110
hg0cuVFIqz2C4w6RsAuohA,3.5,92,american,Marina,$$,94123
c3khi7kxBaA2ATUuMjtMZA,4.5,98,french,Marina,$$$$,94123
GkYKcqB-yuBkiDAlFThZTA,3.5,71,thai,Hayes Valley,$$,94102
_KtkAiwyxHbkn9O6yEMvjA,3.5,86,viet,Pacific Heights,$,94115
xCdjnifEb3EQFL7tucUSnA,4,87,chinese,West of Twin Peaks,$,94132
MjeuqfVgxCL_XVJJoCLTFg,4,84,italian,Mission,$$,94110
s86RCsfbIYSR7yvHfrBUvg,3,89,italian,Sunset/Parkside,$$,94116
7s_cy5GHZmMX3nlJe6qSLQ,4,81,latin,Outer Mission,$,94112
CMtyvEPu1PAlnXxebsc40g,3.5,82,latin,Hayes Valley,$$,94117
OO9O1MJruwzykxUEYixLqQ,4.5,86,latin,Chinatown,$,94108
TzY3Z39P5l9_LIrG-PcUng,3.5,96,latin,Castro/Upper Market,$$$,94114
1Q8j1RoutUquBr7ynqSa7A,4,87,latin,Mission,$,94110
i2VhtC1JkV_sZOA4urd1ng,4,88,italian,Potrero Hill,$$,94107
FlKDJ8wmGQv3p0CjSWxWIg,2,90,italian,Tenderloin,undefined,94102
9KeTKDuHdLMhRFku0HAIxw,4,81,medi,Outer Richmond,$$,94121
gerZ6D_58MfNvdqGqMyJJg,3,70,chinese,Mission,$,94110
rhHX96d7zEOd9eXeQ4jXiw,4,84,chinese,Excelsior,$,94112
vjlSsIkTVcYcckbwOb5-7A,1,100,chinese,Financial District/South Beach,undefined,94111
tr15WgMHIC_W2gqBpuk3-A,4,87,korean,Inner Sunset,$$,94122
6n84qZivX5Ecgo4twvX5TQ,3.5,88,korean,Mission Bay,$$,94107
C3o-rXY_jQ686sSAlouhCw,4,100,korean,Haight Ashbury,$,94117
sIfO4yZJ9HWBS2xnVYm4ag,2,89,korean,Mission,$,94103
yhOdQqSZpK7LmRlFzKnbYQ,3.5,90,italian,Pacific Heights,$$,94115
VBjF2lqeHLRkAcuj41825w,3.5,92,italian,Nob Hill,$$,94109
PuzyazSBBGgRngmRWtCouw,2.5,100,chinese,Inner Sunset,$,94143
43Ca7h2QxO6so8IvRk91FQ,4,92,italian,Mission,$$$,94110
dhTrfvdlpFE33USafJ3cjQ,3.5,80,italian,Financial District/South Beach,$$$,94103
3DDpeVUO_s4UrAtjoEb5gQ,4,90,american,Outer Mission,$,94112
ch6WIAsv-q1yJZ2STzGfGg,3,90,american,South of Market,$,94103
o0SCABG4LGBKmIjiIB6WIQ,4,96,american,Inner Sunset,$,94122
1toCkhuD0b57iFotMu3XEQ,4.5,96,american,Glen Park,$$$,94131
s2noUNveNyXYZyVqXGjcNQ,3,92,american,Chinatown,$,94133
I2Sxu_hRF4Gw8V8X29eT8A,2.5,83,american,Financial District/South Beach,$,94111
uUWH7T9V0kyu-3nig_gatQ,4,92,latin,Marina,$$,94123
NfZKuDovZOIbCLZJGt4m2w,3.5,71,latin,Financial District/South Beach,$,94105
7e_4JNiYybBil61dNVHpog,3.5,88,thai,Mission,$$,94103
CaeyFhvzI0CVsHRTxUnd8Q,4.5,94,thai,Nob Hill,$,94109
3bG3JXuJHvejq3SUiij6jg,4,88,thai,Tenderloin,$,94102
jAoKH55Wtq1rCa6jdNfbig,4,92,thai,Nob Hill,$,94109
M3Qs_xtzTMnWriyxOqqnDg,4.5,81,thai,Portola,$,94134
Ec4Lr71PxCnWjuI7NVnWOA,4,96,thai,Outer Richmond,$,94121
TFbiAJ2AO8P5Q5HNis7sOw,3,96,thai,Haight Ashbury,$,94117
xsG1SSVsm0YdL6-PaoKV_A,3.5,92,thai,Financial District/South Beach,$$,94105
bbuirqZnTJ33WZx9sdii6A,3.5,87,thai,Mission,$,94103
GcvOqnJDNPxmBfTy_SGVTw,2.5,94,thai,Mission,$,94110
LDqA7rQ3fCmPWFymhIXXcQ,4,88,japanese,Inner Richmond,$$,94118
m0l7ZrOIJWfMTS-R36Z5Ng,4.5,91,american,Marina,$$,94123
O2y-CyIsJz8f_6f-MJuKIA,4,94,american,Tenderloin,$$,94109
v1aUahwzM8CTeLA0O7J8ww,4,92,italian,Russian Hill,$$$,94109
x1P8FikDw0WU78m-Hipu3w,3,78,italian,Excelsior,$$,94112
uT8e6x2qzJFoZ9ndi-LLrQ,3.5,88,american,Bernal Heights,$$,94110
E_7WX-JGYRm2jKEIQzIbAw,3.5,77,japanese,Financial District/South Beach,$,94101
K9aoButJPQD15rbA5HZMqw,4,92,japanese,North Beach,$$,94133
zjlwTVZOyCU8OzzUPEavQQ,4,87,japanese,Financial District/South Beach,$$,94103
8NTW-bp5prQmhKEI5f4qxw,3.5,81,japanese,Hayes Valley,$$$$,94102
Nf7y336Y0VwcWis3PO-Otg,3.5,91,italian,Russian Hill,$$,94109
TRBP1G1l8vZkjgfqdx96Cw,4,96,italian,Nob Hill,$$,94109
SIbQGtsdK19ZAJB1YBge-g,4.5,96,italian,Potrero Hill,$$,94107
fRoC0-TmKoCdvIlgyeNgRw,3.5,90,chinese,Chinatown,$,94108
Kk72llJNg0Ae85cEOmeSmA,3.5,82,american,Financial District/South Beach,$$,94111
1vziY3pKZlmDkaGfcNncXw,4.5,94,american,Bernal Heights,$$,94110
PiY8Ks8KWlIcAvqNdMjvBA,4,84,american,Western Addition,$$,94115
_vezeQfs2sWv70P1BXOl8Q,4,88,thai,Outer Richmond,$$,94122
qfdWWJCMvoTKI8u7rshm_Q,4,89,american,South of Market,$,94103
XoSfRFF7F0K8dlquiWuuXw,4.5,98,american,Castro/Upper Market,$$,94114
l6bZYGFHhxj5VeTeuhOGDQ,3.5,86,medi,Bernal Heights,$$,94110
XdfyFAmoPZ7_doOxRKFCow,3.5,90,italian,Pacific Heights,$$,94109
08zJLnD6LNHt491Yw68A7w,3.5,85,italian,Castro/Upper Market,$,94114
Ep3VtYXc-wvSAp8SaEGa_Q,4,81,viet,Inner Richmond,$,94118
HZThElQfFLIqGc8ZVdRh7g,3.5,100,viet,Haight Ashbury,$,94117
dViv_h32FR56owNtH6N0fg,3.5,83,viet,Inner Richmond,$,94118
zK9-A4cIZwOUMpGBDz25DA,4,92,viet,Castro/Upper Market,$$,94114
w5BLpD2_aj9gyTMiStJ65Q,4,79,medi,Mission,$$,94110
JIH_nrgDyX8yKbjTEgpLig,3.5,90,medi,South of Market,$$$,94103
OA0z9GHU34MDxCSwqUOdRQ,4.5,90,medi,Mission,$$$,94110
DLpHmXitZxDLdqTwydUSdA,4.5,90,latin,Financial District/South Beach,$$,94104
6KASBgDLNL7tYGj3Z-I1JQ,4,76,indian,Tenderloin,$$,94102
IGXlabFSIPGG85twYOSGzw,3.5,83,american,Lakeshore,$$,94132
1DkuHn17_amndVrOrkiKpg,3.5,86,japanese,Pacific Heights,$$,94115
KEVnqUxjgghDhO2HHmONCQ,4,98,japanese,Nob Hill,$,94109
3FMOCpZi2sdoZefEfLDBRQ,3.5,70,chinese,Chinatown,$,94133
s3Vi_0iue-hIRJ7O78JzRQ,4,100,american,Haight Ashbury,$$,94117
OFLNt6Zcis68TlujtZM-Gw,3.5,90,latin,Mission,$$,94110
SPCsV7naOwkZFQGsuArPhg,2.5,100,latin,Sunset/Parkside,$,94132
y8mGQTwmFaSu3d7dAywOHA,4,84,american,Mission,$$,94110
u-obmxevldBOidDYkL8J6w,3.5,75,chinese,Inner Richmond,$,94118
b3AQeuuQw0_o-Qh7i3v28g,3.5,87,italian,North Beach,$,94133
6s67w_r3LZXiSZG8URUq8w,3,92,italian,Mission,$$,94103
X43AJ7rTKiAS0vuuKRNVjA,4,85,italian,Mission,$$,94103
w6bwuiCl388Fj7FmIeOMIA,3.5,90,medi,South of Market,$$,94103
pKP6ikrLyM5Gtua13kVoUw,4,90,medi,Inner Sunset,$$,94122
OREar045O5KiG8P_8dePng,4.5,100,medi,North Beach,$$,94133
X9WCWO4eikSkhuy6y2VMcA,2,88,medi,Western Addition,$,94109
8zVnG-g4dRNQtheaTv6t1Q,3,78,chinese,Chinatown,$$,94133
kjQneHe83CJ4ObxT2BlM3g,4.5,98,chinese,Sunset/Parkside,$,94122
TWfQDEwVLeLGHL4dcJ7Shg,4,88,japanese,Mission,$$$,94110
3hInKoS_u0FPJMIpbITsHw,4.5,96,american,Marina,$$,94123
DsbnNmsNgr8TAqfcZZGKkg,4.5,77,latin,Mission,$,94110
mYFhd8bVCpsdJFRh2tQeEw,4,86,japanese,Inner Richmond,$$,94118
BcW0vRdM8N-rteR2FfV1jg,4.5,89,japanese,South of Market,$$,94107
G5zryawBAp-cKJTyZDMhOg,3,94,japanese,South of Market,$,94103
kMEkI7SlgD4Zwem2KwOfJA,3.5,94,japanese,Outer Richmond,$$,94121
9PfzLnAi8pyK86Rv2MsvCQ,3.5,86,viet,Nob Hill,$,94109
4-pWX0F9mi_VlN1IAxweSQ,4,87,american,North Beach,$$$,94133
F3Dv-b99LYD2oiE4nH-neg,3.5,92,thai,Outer Richmond,$$,94121
3EY5OUzqoUPln2IRlXvmzQ,2.5,86,japanese,Japantown,$$,94115
CR5_3AHC-CqySDwOrynxWA,4,84,american,Marina,$$,94123
d74oNV0yHMfZPVoYy9Ha8A,4,78,korean,Outer Richmond,$$,94121
rOG_EqsPFX5cgXGQcRwLdQ,3.5,72,korean,Nob Hill,$,94102
qYvkBzpJNKTyfcmAfzUKyQ,3.5,73,korean,North Beach,$$,94133
fyeTybE7wDkieUwq4urOCA,4,85,american,Sunset/Parkside,$$,94122
IlNBmx-iB7y_rljUhBLgHQ,4,100,american,Seacliff,undefined,94121
chZfJOs022rr8DufI4r3Uw,4,94,italian,Mission,$$,94103
1xvpFG2vz5zKpbCS6lwFlQ,3.5,86,chinese,Sunset/Parkside,$$,94116
GfeaoeKtZh-57SFWgjPqnw,4,88,chinese,Hayes Valley,$$,94102
7hi9bFJQyiMDqaW8fcSLDQ,4,94,american,Mission,$$,94110
quQ1dJKZbciu7__7WKjE_w,4,94,american,Inner Richmond,$$,94118
zXPPrqWjmktnrqz5pDpUIQ,4,94,american,Marina,$,94123
_NGiJ9LfIvGV_b8yTmgHUw,3.5,96,american,Nob Hill,$,94109
xATjlew9BWJWedJsLk7OJA,3.5,79,american,Hayes Valley,$$$,94102
szH8rgvGD4jUV5GEJagDHQ,4,87,american,Marina,$$,94123
0xpUthb-IYVJRwxdB2wvNA,4,80,american,Inner Sunset,$,94122
Lr-uGQ8VxaYLEIKTLmA2qQ,4,98,american,Nob Hill,$$,94109
hdz4Ps4o8CnCH9-svNZllg,3.5,80,chinese,Bayview Hunters Point,$,94124
QaOd6dIYfOYPGBaQvpAtfg,4.5,94,american,Excelsior,$$,94112
3PfAzrjJzw7XsO7hzeXFsg,3,96,american,Mission,$$,94110
kJ75Qv1Qutko6NgcsMBblA,3.5,86,korean,West of Twin Peaks,$$,94116
6ZNlnA733Rv0I9Mq5_yO0A,4.5,100,american,Nob Hill,$$$$,94109
468XL3k_1QUQNYpWEV_EVg,3.5,85,american,Mission,$$,94110
CZSKlf9kavFr6gYc_UYxVQ,3.5,75,american,Excelsior,$,94112
dO2SzJmsckHFkk_gmasNKw,4,94,latin,South of Market,$$,94103
7N9Bqb5bB-Iqu1ho9Us9fg,3.5,67,thai,Nob Hill,$$,94109
1NxcXH7B-8yBp_JrkVkFTw,3,84,thai,Sunset/Parkside,$,94116
6ZaqeFEkbArybiCf3yAOlQ,4.5,92,thai,Sunset/Parkside,$,94116
goW9LHk_2ozTNypmq2pO8g,3,90,american,Haight Ashbury,$$,94117
4TM717pzr-QVTQzsxk9YcQ,5,96,american,Financial District/South Beach,$,94105
BPhrV8YSLBzuxaWTu7y9tw,3.5,93,italian,Mission Bay,$,94107
6TL8udi-vy_5rH-wikMSoA,4.5,98,japanese,Noe Valley,$$$,94114
YBIXea7qj0RwEN5HJDw0Yg,3.5,72,chinese,Presidio Heights,$$,94118
RMpI0cJ4f_oSpc4YA8dhFA,3.5,75,thai,Financial District/South Beach,$$,94108
c1wdilVyoDpZgL5sbzJHeg,3.5,86,chinese,Chinatown,$$,94108
wR6iIeoK_mzvwA4soE77aA,4,100,japanese,Chinatown,$,94108
0XtBuSGMhpMOMKRBjtJ4FA,4,89,american,Nob Hill,$$$,94108
2vlDWJxhWsESJQVSaghAeA,3.5,96,american,Mission,$$,94110
DwNUogLFZrKkVhguM5EnLw,3,85,thai,Inner Richmond,$$,94118
TRbh7567S8LdsVKdryoi4w,3.5,90,american,Mission,$$,94103
ovyyIesKylCuB541ZhktTg,4,96,american,Western Addition,$,94115
fQdVnPck_6cOOxO36hweeA,4,94,american,Western Addition,$$,94115
s2f2diwImCaaui2SDpNh-A,4,81,japanese,Inner Richmond,$$,94118
g_KkVWuIs3QDwnjHRCLN4g,4.5,100,japanese,Castro/Upper Market,undefined,94114
WKEFt4vsfJrIrUIpXUXhSA,3.5,93,american,Bernal Heights,$$,94110
_TLC_6icXXK8bws9mPT5FQ,3.5,86,indian,Sunset/Parkside,$$,94122
2oj_6uCp4DgVTJhYqEmBbA,4.5,90,american,Bayview Hunters Point,$$,94124
ptFfsvzCDv4lf9d4i3hRZw,4,87,american,South of Market,$$,94103
b2t7HU5ajDh-V0394bzAIA,4.5,96,american,Bernal Heights,$,94110
F1H-YIF2s_mCev0rdQq02Q,3.5,92,chinese,Nob Hill,$$,94108
TV6jm9XQ4TA2DWD9n2vBbw,4,100,american,Hayes Valley,$$,94117
MXy-YMQCWpBJf92HFRhGhw,4,85,american,Financial District/South Beach,$$,94104
cnjPZ4eI2lHTHIPlbHk9HQ,4.5,92,american,Noe Valley,$,94114
GtKxIGU6LJu14UErdNulmQ,4,92,italian,North Beach,$$,94133
DuR57PtCcuSHoWH4rK83lQ,4.5,90,italian,Tenderloin,undefined,94109
Wx3x6xOLkxWxwXXFrI01zA,3.5,77,italian,Haight Ashbury,$$,94117
TofRTCAfrXcvf7BYx0tqkQ,4.5,72,american,Bayview Hunters Point,$$,94124
QZQGRJZ4bZCmNoXjs3z1XQ,4,93,american,Western Addition,$$$,94115
zriqhz9jWIY0Y-PXBnLDCw,3.5,75,american,West of Twin Peaks,$$,94127
qlA-O6c4-lp092I6kzibUA,3.5,68,chinese,Western Addition,$,94109
2KaFcRyHcNLfv4kzEmTYJA,3.5,94,chinese,Mission,$$,94110
rbtA1V-aRy60NdhwIFj6bw,3,92,chinese,Mission,$,94110
Om1alyCCi7Z6GB3-XUrqnQ,4,96,chinese,Outer Richmond,$,94121
EJT4D7B5__hwzdF6eE8Byg,5,96,chinese,Excelsior,$,94112
iVjyGjcwqAnHvTExVpxVlw,4,83,chinese,Outer Richmond,$,94118
AVI5nL4paSG2iDOSsvCtzw,3.5,90,american,Financial District/South Beach,$$,94105
0_imNQKfTQXMeY7mU6ykKQ,4,96,american,Outer Richmond,undefined,94121
85XA08cZHSjaH4Pnhn_VPA,2.5,86,american,Mission,$,94103
wf8Es-WK3TXTwGovtLiVDQ,4,87,american,Marina,$,94123
yiuCGfMukUqjciiFPctg5Q,4.5,100,american,North Beach,$$,94133
UrcDUNpRmRpC5RWDSqbmww,2.5,87,american,South of Market,$$,94103
wjg6kgQgM-K1vIWh3kx7MQ,3,94,american,Financial District/South Beach,$$,94102
qRkaxBfGV6XRumyPduCtPQ,2.5,94,american,South of Market,$,94103
OEBWAAJ3FmcseeP1oNwzBQ,4,84,italian,Chinatown,$$,94133
UGKNNQ6bjL-ZttHSdZISfA,4,88,thai,Marina,$$,94123
kwDKGepDbd2TXupL0cSvHg,4,92,thai,Presidio Heights,undefined,94115
AoxdFkE06fQs_ZP0S0VRPw,4,96,american,Financial District/South Beach,$$,94108
cvWuRzkFcf5KrEBiZEoYEA,4,100,american,Chinatown,$$,94111
pocVe2xSz38GVH_ctMpq4Q,4,100,medi,Tenderloin,$,94102
9Dqd8evoxKi0JtHI7iX0pw,3.5,94,medi,Mission,$,94110
G3yD1-3fXYOnzmI-rOd7NA,4,87,medi,Mission,$,94103
cwoLsXwBGMjz3LcroaJl_A,4,81,medi,Mission,$,94110
hEXhf40Y9PdnYJzT_LEJlg,4,85,medi,Mission,$$,94110
ufEYEDMaaoiFAxw81IlBAw,3.5,71,chinese,Outer Richmond,$$,94121
X1hrqO0vHGb06ldktl0awA,4,92,chinese,Potrero Hill,$,94107
1zoST8ezhNYVe948Dln3dg,3.5,96,chinese,Financial District/South Beach,$,94103
dhJ-FFg_C5-c-ejyeUA69g,3.5,90,chinese,Inner Richmond,$,94118
jzo4h7-wAXQfoZwYT-Rzag,4,78,american,Financial District/South Beach,$$,94104
sn4ZKOYSdMG3mcT7lPx5xA,3,77,japanese,Japantown,$$,94115
bNs24yP7wb3rcm6T_jexSw,4,86,latin,Mission,$$,94110
muX0aRES6vsp5DEuJaW_uw,4,85,american,Outer Richmond,$$,94121
U-qMmkkcD5eNDBSvyGjmOw,3,94,american,Nob Hill,$$,94109
7xJOQAiponT69sYFwT6www,3.5,92,italian,Russian Hill,$$,94109
zLvZUKm0eV5O27x4mzg-xw,3,90,indian,Inner Sunset,$,94122
VN7HXxBiUKHEzyIeL8Viuw,4,82,indian,Russian Hill,$,94109
wp0dHKfiA0GE_XWN_g1kTg,4.5,100,indian,South of Market,$$,94107
Q_5woB2cS0ttc3uV_g3i7w,3,76,thai,Financial District/South Beach,$$,94105
yvGq3IVdSMA_yr1cIiY21g,3.5,90,thai,Lakeshore,$,94132
bCrPqM3TTC8lGQCLYGIpLw,4,80,japanese,South of Market,$$,94103
ed-vUA95tGy7UHi2Nds00Q,4,98,japanese,Inner Richmond,$$,94118
8yhmSq4jGr2K7SrT5qWScA,4,80,japanese,Outer Richmond,$,94121
w31yredwoqFFaB7bynt8sw,3,88,japanese,South of Market,$$,94103
L8c4IbRg9_zZSY0T7HUP8w,3,100,american,Nob Hill,$$,94102
o0QlMj6L1p_UUcgszIR2AQ,3.5,78,american,Mission,$,94110
bBa6-Hhe56m1RH-12IOXMw,4,90,latin,Inner Sunset,$$,94122
KE94BuxgN6d2TcyLvDWQyQ,4,96,latin,Tenderloin,$$$,94102
xnnGdAR6V96hfEhgIJ_P9w,4.5,100,latin,Mission,$$,94110
#NAME?,4,96,latin,Outer Richmond,$,94121
UXru0FThfONxJQ95oPnaBw,3.5,80,latin,Mission,$,94110
jDka56EYw8ZdrAEqMxROCQ,3.5,82,latin,Financial District/South Beach,$$,94107
LPlebkRnRpmbrjz9Z8sYPg,4,96,latin,Potrero Hill,$,94107
bnKsqcOEhE2PMmUR8gNS0w,3,79,thai,Chinatown,$,94111
BO45tCdHsoFixt8nHzJC3w,4,92,thai,Chinatown,$$,94108
dV1zWn_xdrQIKYYuDE-mhw,4,78,thai,Bernal Heights,$,94124
BxeBX72awRPLuzGYOinYRw,4.5,86,thai,South of Market,$$,94103
zR_f2QngVJFu9kkRpxXvYQ,2.5,92,chinese,Chinatown,$$,94108
pSVzNRoyaGZJ_hbm0T_tVg,3.5,81,chinese,Excelsior,$,94112
jp4X-7QjdffRBab9XMf2Bg,4,88,chinese,Financial District/South Beach,$$,94103
AfqpSxetSUMc63ZPCfbneg,4,96,chinese,Mission,$$,94110
oCQxicPZU_Ne2VTz76SSAg,3.5,96,chinese,North Beach,$$,94133
5zIbUhiM1L71YKPylYAk_g,4,76,american,South of Market,$$,94103
ReeiGTEamR1ScmzAdH7s4A,4,90,american,Mission,$$,94110
o4x29HYKvEUf7Regrn-J9g,4,80,medi,Pacific Heights,$$,94115
Mavr1mEE-CCP3GHTKle7BA,3.5,84,medi,Inner Richmond,$$,94118
mFaPASejWNHlgmnavYW9lg,2.5,98,latin,Financial District/South Beach,$,94111
5zKrxtjKK09F_Dwgs5Kxwg,4,72,indian,Tenderloin,$,94109
bYWDU1zI7LmIitVz8fl3RA,4,94,indian,Nob Hill,$$,94109
MRulf4Qokv2w_bQ48s6oVA,3.5,87,american,Chinatown,$$,94133
O-rPTVuA75e_YEthY--L8w,3.5,100,american,Bayview Hunters Point,undefined,94124
Uh932p9MfAXppaXbFPkykA,3.5,90,american,null,$$,94107
VxtDQfBA3ECjTUO7CG1YXQ,4,94,american,North Beach,$$,94133
_-7VgjSfibitQ1-TBvE0Aw,3.5,83,viet,Mission,$$,94110
29lhGyTOtiWGkLCWDJZZFg,4,92,japanese,Mission,$$,94110
eG1Rjh12FJuvkBPCKp7O8w,4,94,thai,Haight Ashbury,$$,94117
E6wgv3ieF_mR3AM5FhNyCw,4.5,88,thai,Mission,$,94103
FDpfJsxkExULZt3ipT8hVg,4.5,81,chinese,Mission,$,94103
Uh8PqobH8dQDAkvlQr4v9A,3.5,75,chinese,Chinatown,$$,94133
r2VvA24rgH-42Bo2ZeOU9A,4.5,98,chinese,Outer Richmond,$,94121
G1VTpIdPmHxeGMB-OQM5wQ,4,100,chinese,Financial District/South Beach,$$$,94105
ip8uNJnwVaPYYBiV80ZLoQ,4,98,chinese,Western Addition,$$,94109
Du3-fALBKDhn0osed2kOpg,4,88,medi,West of Twin Peaks,$$,94127
